,timestamp,value
470,1983-06-01,9.14
471,1983-05-01,8.5
472,1983-04-01,8.51
473,1983-03-01,8.66
474,1983-02-01,8.39
475,1983-01-01,8.12
476,1982-12-01,8.2
477,1982-11-01,8.35
478,1982-10-01,7.97
479,1982-09-01,8.19
480,1982-08-01,9.0
481,1982-07-01,11.86
482,1982-06-01,13.08
483,1982-05-01,12.71
484,1982-04-01,13.34
485,1982-03-01,13.31
486,1982-02-01,14.28
487,1982-01-01,12.92
488,1981-12-01,11.32
489,1981-11-01,11.35
490,1981-10-01,14.23
491,1981-09-01,15.61
