,timestamp,value
611,1971-09-01,.
612,1971-08-01,82.1
613,1971-07-01,.
614,1971-06-01,.
615,1971-05-01,80.2
616,1971-04-01,.
617,1971-03-01,.
618,1971-02-01,78.1
619,1971-01-01,.
620,1970-12-01,.
621,1970-11-01,72.4
622,1970-10-01,.
623,1970-09-01,.
624,1970-08-01,77.6
625,1970-07-01,.
626,1970-06-01,.
627,1970-05-01,75.4
628,1970-04-01,.
629,1970-03-01,.
630,1970-02-01,78.1
631,1970-01-01,.
632,1969-12-01,.
633,1969-11-01,79.7
634,1969-10-01,.
635,1969-09-01,.
636,1969-08-01,86.4
637,1969-07-01,.
638,1969-06-01,.
639,1969-05-01,91.5
640,1969-04-01,.
641,1969-03-01,.
642,1969-02-01,98.2
643,1969-01-01,.
644,1968-12-01,.
645,1968-11-01,91.7
646,1968-10-01,.
647,1968-09-01,.
648,1968-08-01,92.4
649,1968-07-01,.
650,1968-06-01,.
651,1968-05-01,92.4
652,1968-04-01,.
653,1968-03-01,.
654,1968-02-01,97.2
655,1968-01-01,.
656,1967-12-01,.
657,1967-11-01,92.9
658,1967-10-01,.
659,1967-09-01,.
660,1967-08-01,97
661,1967-07-01,.
662,1967-06-01,.
663,1967-05-01,95.9
664,1967-04-01,.
665,1967-03-01,.
666,1967-02-01,94.1
667,1967-01-01,.
668,1966-12-01,.
669,1966-11-01,88.3
670,1966-10-01,.
671,1966-09-01,.
672,1966-08-01,91.2
673,1966-07-01,.
674,1966-06-01,.
675,1966-05-01,95.7
676,1966-04-01,.
677,1966-03-01,.
678,1966-02-01,100
679,1966-01-01,.
680,1965-12-01,.
681,1965-11-01,102.9
682,1965-10-01,.
683,1965-09-01,.
684,1965-08-01,103.4
685,1965-07-01,.
686,1965-06-01,.
687,1965-05-01,105.4
688,1965-04-01,.
689,1965-03-01,.
690,1965-02-01,102
691,1965-01-01,.
692,1964-12-01,.
693,1964-11-01,99.9
694,1964-10-01,.
695,1964-09-01,.
696,1964-08-01,100.6
697,1964-07-01,.
698,1964-06-01,.
699,1964-05-01,98.5
700,1964-04-01,.
701,1964-03-01,.
702,1964-02-01,99.5
703,1964-01-01,.
704,1963-12-01,.
705,1963-11-01,94.4
706,1963-10-01,.
707,1963-09-01,.
708,1963-08-01,96.4
709,1963-07-01,.
710,1963-06-01,.
711,1963-05-01,91.7
712,1963-04-01,.
713,1963-03-01,.
714,1963-02-01,98.4
715,1963-01-01,.
716,1962-12-01,.
717,1962-11-01,95
718,1962-10-01,.
719,1962-09-01,.
720,1962-08-01,91.6
721,1962-07-01,.
722,1962-06-01,.
723,1962-05-01,95.4
724,1962-04-01,.
725,1962-03-01,.
726,1962-02-01,99.9
727,1962-01-01,.
728,1961-12-01,.
729,1961-11-01,93
730,1961-10-01,.
731,1961-09-01,.
732,1961-08-01,99.2
733,1961-07-01,.
734,1961-06-01,.
735,1961-05-01,92.5
736,1961-04-01,.
737,1961-03-01,.
738,1961-02-01,91.6
739,1961-01-01,.
740,1960-12-01,.
741,1960-11-01,90.1
742,1960-10-01,.
743,1960-09-01,.
744,1960-08-01,97.2
745,1960-07-01,.
746,1960-06-01,.
747,1960-05-01,93.3
748,1960-04-01,.
749,1960-03-01,.
750,1960-02-01,100
751,1960-01-01,.
752,1959-12-01,.
753,1959-11-01,93.8
754,1959-10-01,.
755,1959-09-01,.
756,1959-08-01,.
757,1959-07-01,.
758,1959-06-01,.
759,1959-05-01,95.3
760,1959-04-01,.
761,1959-03-01,.
762,1959-02-01,.
763,1959-01-01,.
764,1958-12-01,.
765,1958-11-01,90.8
766,1958-10-01,.
767,1958-09-01,.
768,1958-08-01,.
769,1958-07-01,.
770,1958-06-01,.
771,1958-05-01,80.9
772,1958-04-01,.
773,1958-03-01,.
774,1958-02-01,78.5
775,1958-01-01,.
776,1957-12-01,.
777,1957-11-01,83.7
778,1957-10-01,.
779,1957-09-01,.
780,1957-08-01,.
781,1957-07-01,.
782,1957-06-01,.
783,1957-05-01,92.9
784,1957-04-01,.
785,1957-03-01,.
786,1957-02-01,.
787,1957-01-01,.
788,1956-12-01,.
789,1956-11-01,100.2
790,1956-10-01,.
791,1956-09-01,.
792,1956-08-01,99.9
793,1956-07-01,.
794,1956-06-01,.
795,1956-05-01,98.2
796,1956-04-01,.
797,1956-03-01,.
798,1956-02-01,.
799,1956-01-01,.
800,1955-12-01,.
801,1955-11-01,99.7
802,1955-10-01,.
803,1955-09-01,.
804,1955-08-01,.
805,1955-07-01,.
806,1955-06-01,.
807,1955-05-01,99.1
808,1955-04-01,.
809,1955-03-01,.
810,1955-02-01,95.9
811,1955-01-01,.
812,1954-12-01,.
813,1954-11-01,87
814,1954-10-01,.
815,1954-09-01,.
816,1954-08-01,.
817,1954-07-01,.
818,1954-06-01,.
819,1954-05-01,82.9
820,1954-04-01,.
821,1954-03-01,.
822,1954-02-01,82
823,1954-01-01,.
824,1953-12-01,.
825,1953-11-01,80.7
826,1953-10-01,.
827,1953-09-01,.
828,1953-08-01,80.8
829,1953-07-01,.
830,1953-06-01,.
831,1953-05-01,.
832,1953-04-01,.
833,1953-03-01,.
834,1953-02-01,90.7
835,1953-01-01,.
836,1952-12-01,.
837,1952-11-01,86.2
